,
date,tipo de cambio 
18/08/2021,20.01070
19/08/2021,20.11750
20/08/2021,20.40200
23/08/2021,20.39070
24/08/2021,20.29670
25/08/2021,20.29330
26/08/2021,20.35220
27/08/2021,20.22930
30/08/2021,20.14030
31/08/2021,20.06050
01/09/2021,19.96150
02/09/2021,19.97030
03/09/2021,19.89920
06/09/2021,19.88780
07/09/2021,19.94400
08/09/2021,19.93830
09/09/2021,19.93180
10/09/2021,19.87170
13/09/2021,19.86770
14/09/2021,19.90350
15/09/2021,19.90030
17/09/2021,19.98530
20/09/2021,20.17350
21/09/2021,20.14380
22/09/2021,20.03280
23/09/2021,20.02800
24/09/2021,20.11180
27/09/2021,20.10520
28/09/2021,20.30600
29/09/2021,20.49770
30/09/2021,20.56230
01/10/2021,20.51030
04/10/2021,20.57470
05/10/2021,20.58180
06/10/2021,20.69470
07/10/2021,20.60400
08/10/2021,20.72930
11/10/2021,20.80170
12/10/2021,20.77670
13/10/2021,20.68270
14/10/2021,20.60750
15/10/2021,20.46720
18/10/2021,20.35870
19/10/2021,20.26470
20/10/2021,20.18500
21/10/2021,20.26430
22/10/2021,20.18370
25/10/2021,20.18970
26/10/2021,20.18880
27/10/2021,20.19300
28/10/2021,20.32550
29/10/2021,20.52970
01/11/2021,20.85980
03/11/2021,20.83520
04/11/2021,20.62420
05/11/2021,20.39250
08/11/2021,20.32650
09/11/2021,20.28330
10/11/2021,20.47020
11/11/2021,20.46520
12/11/2021,20.50720
16/11/2021,20.80920
17/11/2021,20.69120
18/11/2021,20.76280
19/11/2021,20.82830
22/11/2021,20.96320
23/11/2021,21.21070
24/11/2021,21.43570
25/11/2021,21.54620
26/11/2021,21.81850
29/11/2021,21.73330
30/11/2021,21.44530
01/12/2021,21.27100
02/12/2021,21.30330
03/12/2021,21.41770
06/12/2021,21.20470
07/12/2021,21.09070
08/12/2021,20.93300
09/12/2021,21.03280
10/12/2021,20.89220
13/12/2021,20.93830
14/12/2021,21.16500
15/12/2021,21.23930
16/12/2021,20.92380
17/12/2021,20.73370
20/12/2021,20.73630
21/12/2021,20.78230
22/12/2021,20.75270
23/12/2021,20.65820
24/12/2021,20.61120
27/12/2021,20.68280
28/12/2021,20.57700
29/12/2021,20.58350
30/12/2021,20.51570
31/12/2021,20.46720
03/01/2022,20.58900
04/01/2022,20.47420
05/01/2022,20.39770
06/01/2022,20.45880
07/01/2022,20.42370
10/01/2022,20.44530
11/01/2022,20.37850
12/01/2022,20.36600
13/01/2022,20.36070
14/01/2022,20.31180
17/01/2022,20.30020
18/01/2022,20.40300
19/01/2022,20.46000
20/01/2022,20.45070
21/01/2022,20.45980
24/01/2022,20.63080
25/01/2022,20.66830
26/01/2022,20.64150
27/01/2022,20.73830
28/01/2022,20.85970
31/01/2022,20.63520
01/02/2022,20.58000
02/02/2022,20.60030
03/02/2022,20.55620
04/02/2022,20.73250
08/02/2022,20.64130
09/02/2022,20.50080
10/02/2022,20.41480
11/02/2022,20.41880
14/02/2022,20.41100
15/02/2022,20.39920
16/02/2022,20.33350
17/02/2022,20.29780
18/02/2022,20.30630
21/02/2022,20.28250
22/02/2022,20.29770
23/02/2022,20.24350
24/02/2022,20.65250
25/02/2022,20.44650
28/02/2022,20.42570
01/03/2022,20.52720
02/03/2022,20.71930
03/03/2022,20.70330
04/03/2022,20.92620
07/03/2022,21.19470
08/03/2022,21.37750
09/03/2022,20.96770
10/03/2022,20.97430
11/03/2022,20.96950
14/03/2022,20.89080
15/03/2022,20.87430
16/03/2022,20.70350
17/03/2022,20.55850
18/03/2022,20.41450
22/03/2022,20.27820
23/03/2022,20.18000
24/03/2022,20.13130
25/03/2022,19.95770
28/03/2022,20.11950
29/03/2022,19.99420
30/03/2022,19.86320
31/03/2022,19.91120
01/04/2022,19.84320
04/04/2022,19.74430
05/04/2022,19.90120
06/04/2022,20.06650
07/04/2022,20.16050
08/04/2022,20.12000
11/04/2022,20.00930
12/04/2022,19.84070
13/04/2022,19.79670
18/04/2022,19.93770
19/04/2022,20.04470
20/04/2022,20.03830
21/04/2022,20.18020
22/04/2022,20.31830
25/04/2022,20.29920
26/04/2022,20.35600
27/04/2022,20.47070
28/04/2022,20.56700
29/04/2022,20.37280
02/05/2022,20.40750
03/05/2022,20.33500
04/05/2022,20.25350
05/05/2022,20.22180
06/05/2022,20.10850
09/05/2022,20.31720
10/05/2022,20.37200
11/05/2022,20.25920
12/05/2022,20.32000
13/05/2022,20.14430
16/05/2022,20.07820
17/05/2022,19.96370
18/05/2022,19.96630
19/05/2022,19.92670
20/05/2022,19.86570
23/05/2022,19.82820
24/05/2022,19.88700
25/05/2022,19.83770
26/05/2022,19.79330
27/05/2022,19.59650
30/05/2022,19.49530
31/05/2022,19.69400
01/06/2022,19.73880
02/06/2022,19.55850
03/06/2022,19.57420
06/06/2022,19.55470
07/06/2022,19.59980
08/06/2022,19.59000
09/06/2022,19.61280
10/06/2022,19.92970
13/06/2022,20.45270
14/06/2022,20.65830
15/06/2022,20.66750
16/06/2022,20.57280
17/06/2022,20.47600
20/06/2022,20.24420
21/06/2022,20.19630
22/06/2022,20.04650
23/06/2022,20.03650
24/06/2022,19.87070
27/06/2022,19.87970
28/06/2022,19.98470
29/06/2022,20.14430
